session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,intent_label,converted,session_value_score
sess_01706,usr_0977,widget,11,5,True,wifi,152.0,1,49.6,False,True,browse,False,0.5517
sess_01707,usr_1720,organic,20,5,True,wifi,183.7,3,3.3,False,False,browse,False,0.5518
sess_01708,usr_1873,organic,18,2,False,wifi,375.6,1,8.2,False,False,browse,False,0.4779
sess_01709,usr_0258,organic,8,6,True,cellular,342.2,2,7.5,False,False,browse,False,0.5022
sess_01710,usr_0455,push_notification,19,3,False,wifi,76.5,2,17.2,False,False,act,False,0.5241
sess_01711,usr_2048,organic,10,5,True,wifi,280.8,5,10.0,False,False,browse,False,0.2501
sess_01712,usr_2445,organic,13,1,False,wifi,405.4,4,8.3,False,False,browse,True,0.633
sess_01713,usr_2196,push_notification,10,4,False,cellular,106.0,2,52.9,False,True,act,False,0.5768
sess_01714,usr_0068,organic,13,4,False,cellular,385.9,3,18.5,False,False,browse,False,0.4942
sess_01715,usr_2111,organic,17,2,False,cellular,417.2,1,10.9,True,False,browse,False,0.514
sess_01716,usr_2356,push_notification,3,0,False,wifi,108.1,3,39.1,True,True,act,True,0.6074
sess_01717,usr_0991,organic,9,2,False,wifi,168.5,1,6.7,False,False,act,True,0.7892
sess_01718,usr_0589,organic,20,6,True,wifi,217.8,1,9.1,False,False,browse,True,0.8411
sess_01719,usr_1194,push_notification,15,5,True,cellular,159.8,2,8.9,False,False,act,True,0.8193
sess_01720,usr_1759,organic,17,3,False,wifi,108.8,1,15.5,False,False,browse,False,0.4914
sess_01721,usr_0007,organic,21,1,False,wifi,344.3,1,14.8,False,True,browse,False,0.4842
sess_01722,usr_1446,organic,19,3,False,wifi,161.2,2,4.4,True,False,act,True,0.8271
sess_01723,usr_0986,widget,19,4,False,cellular,116.7,3,26.2,False,True,act,True,0.8105
sess_01724,usr_2338,organic,9,6,True,cellular,338.0,2,3.3,False,False,browse,False,0.4205
sess_01725,usr_1707,push_notification,14,2,False,wifi,176.1,1,5.9,False,False,act,True,0.8595
sess_01726,usr_0768,push_notification,11,3,False,cellular,132.5,2,1.8,False,True,act,True,0.752
sess_01727,usr_0351,widget,14,4,False,wifi,92.8,2,13.1,False,True,act,True,0.589
sess_01728,usr_2145,widget,13,6,True,wifi,127.2,3,19.7,False,True,act,True,0.5909
sess_01729,usr_1478,push_notification,19,3,False,wifi,204.3,2,118.4,True,False,browse,True,0.6156
sess_01730,usr_0278,push_notification,17,3,False,wifi,58.7,3,29.4,False,False,act,True,0.7369
sess_01731,usr_2155,push_notification,17,3,False,wifi,104.4,4,5.6,True,False,act,False,0.4936
sess_01732,usr_2229,push_notification,5,2,False,wifi,187.4,3,48.3,False,True,act,False,0.4614
sess_01733,usr_2079,push_notification,15,0,False,wifi,119.4,4,2.6,False,False,act,False,0.5175
sess_01734,usr_2080,organic,21,1,False,wifi,310.0,3,61.4,True,False,browse,False,0.5184
sess_01735,usr_2270,push_notification,21,0,False,wifi,157.5,3,4.0,False,False,act,False,0.586
sess_01736,usr_0084,widget,17,3,False,cellular,293.1,1,6.8,False,False,browse,False,0.484
sess_01737,usr_1600,widget,10,6,True,cellular,169.5,1,3.1,True,False,browse,False,0.5202
sess_01738,usr_1926,widget,17,0,False,cellular,179.9,1,19.6,False,True,act,True,0.5997
sess_01739,usr_0179,widget,14,1,False,wifi,205.7,1,9.4,False,False,browse,False,0.5787
sess_01740,usr_1585,organic,9,1,False,cellular,173.1,1,1.8,False,False,browse,False,0.3713
sess_01741,usr_1530,push_notification,18,0,False,cellular,78.7,2,11.3,False,False,act,False,0.505
sess_01742,usr_1039,push_notification,11,0,False,cellular,228.9,2,29.3,False,False,browse,False,0.2855
sess_01743,usr_0067,organic,20,4,False,wifi,365.9,2,3.6,False,False,browse,True,0.5801
sess_01744,usr_1463,push_notification,8,3,False,wifi,71.8,2,45.4,False,False,act,False,0.4977
sess_01745,usr_0277,push_notification,15,4,False,wifi,171.4,2,5.8,False,True,act,True,0.6527
sess_01746,usr_1413,organic,15,0,False,cellular,440.6,1,63.7,False,False,browse,True,0.7807
sess_01747,usr_0988,organic,13,4,False,cellular,48.7,1,61.4,False,False,act,True,0.6191
sess_01748,usr_0425,push_notification,15,2,False,cellular,183.9,2,16.5,True,False,act,False,0.3118
sess_01749,usr_2384,organic,18,1,False,cellular,359.9,1,168.0,False,False,browse,True,0.7361
sess_01750,usr_1362,organic,18,0,False,wifi,122.7,1,7.5,False,True,act,False,0.5352
sess_01751,usr_0547,push_notification,17,4,False,wifi,246.9,1,2.0,False,False,browse,False,0.5145
sess_01752,usr_0182,organic,17,0,False,wifi,200.7,1,53.0,False,False,browse,False,0.2777
sess_01753,usr_1444,push_notification,17,0,False,cellular,80.6,2,49.4,False,False,act,True,0.6468
sess_01754,usr_2237,push_notification,10,6,True,wifi,177.2,4,2.5,False,False,act,True,0.6857
sess_01755,usr_1387,push_notification,17,2,False,wifi,273.0,1,2.7,True,False,browse,False,0.3652
sess_01756,usr_0718,organic,18,6,True,wifi,222.3,1,71.7,False,False,browse,False,0.5023
sess_01757,usr_1904,organic,18,6,True,wifi,172.3,3,32.1,False,False,act,True,0.7331
sess_01758,usr_1961,widget,8,2,False,cellular,198.9,4,2.7,True,False,browse,False,0.3024
sess_01759,usr_0747,organic,16,1,False,cellular,173.1,3,0.3,False,False,act,True,0.5276
sess_01760,usr_0553,organic,19,0,False,cellular,343.8,1,15.6,False,False,browse,False,0.4826
sess_01761,usr_0259,organic,3,2,False,wifi,219.9,1,47.0,False,False,browse,False,0.3011
sess_01762,usr_1875,widget,20,2,False,wifi,151.1,1,49.7,False,False,act,True,0.7711
sess_01763,usr_0152,organic,17,1,False,wifi,130.4,2,3.3,True,False,act,True,0.5695
sess_01764,usr_1202,push_notification,16,3,False,cellular,154.7,1,3.4,False,False,act,True,0.5509
sess_01765,usr_0826,push_notification,17,5,True,wifi,272.3,2,9.2,False,False,act,False,0.3409
sess_01766,usr_0180,organic,8,2,False,wifi,307.8,1,23.4,False,False,browse,False,0.5134
sess_01767,usr_0818,organic,3,0,False,cellular,279.3,4,3.3,True,True,browse,True,0.5952
sess_01768,usr_0172,organic,16,3,False,wifi,111.6,3,25.4,False,False,act,True,0.7856
sess_01769,usr_1293,push_notification,9,6,True,cellular,105.1,2,1.8,True,False,act,True,0.5939
sess_01770,usr_1271,organic,15,2,False,cellular,394.6,1,83.8,False,False,browse,False,0.517
sess_01771,usr_2112,organic,14,3,False,wifi,289.7,1,31.2,True,False,browse,False,0.5283
sess_01772,usr_1632,organic,8,1,False,cellular,415.9,1,12.1,False,False,browse,False,0.5029
sess_01773,usr_2225,organic,17,4,False,wifi,386.8,1,5.7,False,False,browse,True,0.5595
sess_01774,usr_1940,organic,18,6,True,wifi,380.9,1,11.8,True,False,browse,False,0.3089
sess_01775,usr_1038,push_notification,7,3,False,cellular,78.1,2,46.3,False,True,act,True,0.8126
sess_01776,usr_0150,organic,23,3,False,cellular,321.5,1,68.4,False,False,browse,False,0.531
sess_01777,usr_0783,organic,7,1,False,wifi,171.3,2,76.6,False,False,browse,False,0.2517
sess_01778,usr_1172,push_notification,4,4,False,cellular,193.4,1,62.1,False,False,browse,False,0.2644
sess_01779,usr_1463,organic,11,3,False,cellular,352.0,1,23.6,True,False,browse,False,0.3131
sess_01780,usr_0196,organic,18,4,False,cellular,99.7,4,4.3,False,True,act,False,0.514
sess_01781,usr_1360,widget,22,1,False,cellular,93.4,2,2.9,False,False,act,True,0.592
sess_01782,usr_1120,widget,20,0,False,cellular,300.5,1,49.3,False,False,browse,False,0.3047
sess_01783,usr_0510,widget,5,2,False,wifi,88.9,1,6.1,False,False,act,True,0.6635
sess_01784,usr_1508,organic,8,1,False,cellular,104.9,1,17.6,True,False,act,True,0.7758
sess_01785,usr_1790,push_notification,19,5,True,wifi,103.2,3,19.0,False,False,act,True,0.6292
sess_01786,usr_1639,push_notification,23,6,True,cellular,161.4,2,42.3,False,False,act,True,0.6062
sess_01787,usr_1802,organic,18,3,False,wifi,219.2,2,14.5,False,False,browse,False,0.567
sess_01788,usr_1584,organic,16,4,False,cellular,282.0,1,3.2,False,False,browse,False,0.317
sess_01789,usr_1389,organic,22,5,True,cellular,292.6,2,28.0,False,False,browse,False,0.3425
sess_01790,usr_0766,widget,8,2,False,wifi,132.4,5,5.1,False,False,act,True,0.5885
sess_01791,usr_2033,organic,3,6,True,cellular,126.7,3,16.4,False,True,act,True,0.7756
sess_01792,usr_2038,organic,18,5,True,wifi,265.1,2,3.3,False,False,browse,False,0.2864
sess_01793,usr_1505,push_notification,17,2,False,wifi,102.2,2,11.3,False,False,act,True,0.8109
sess_01794,usr_2127,push_notification,20,0,False,cellular,112.6,4,7.9,True,False,act,False,0.2509
sess_01795,usr_1093,widget,20,4,False,wifi,79.9,2,12.2,False,False,act,False,0.2942
sess_01796,usr_0339,organic,13,5,True,cellular,204.4,2,7.0,False,False,browse,False,0.3523
sess_01797,usr_1739,widget,8,5,True,wifi,166.9,1,54.1,True,False,browse,False,0.5471
sess_01798,usr_0324,push_notification,6,3,False,wifi,294.9,1,5.7,True,False,browse,False,0.5385
sess_01799,usr_1764,organic,10,2,False,wifi,358.2,1,26.8,True,False,browse,False,0.2444
sess_01800,usr_2468,organic,6,3,False,wifi,124.6,4,5.6,False,True,act,True,0.8517
sess_01801,usr_0740,widget,16,5,True,wifi,187.2,1,2.0,True,False,act,True,0.7717
sess_01802,usr_2235,widget,8,5,True,wifi,265.7,1,69.4,True,False,browse,False,0.2759
sess_01803,usr_1204,push_notification,1,2,False,wifi,121.4,1,48.8,False,True,act,False,0.3274
sess_01804,usr_1316,push_notification,18,1,False,cellular,76.9,2,9.3,False,True,act,True,0.8433
sess_01805,usr_0421,organic,13,0,False,wifi,204.2,3,10.6,True,False,browse,False,0.3724
sess_01806,usr_0328,organic,15,5,True,wifi,146.0,3,4.4,False,True,browse,False,0.4904
sess_01807,usr_1344,organic,6,5,True,cellular,214.6,1,7.1,False,True,browse,False,0.5655
sess_01808,usr_1211,widget,19,0,False,wifi,353.4,1,23.8,True,True,browse,False,0.3146
sess_01809,usr_1256,organic,20,6,True,wifi,241.8,2,2.1,False,False,browse,False,0.2841
sess_01810,usr_1827,widget,9,3,False,wifi,119.0,2,32.8,False,False,act,True,0.597
sess_01811,usr_2469,organic,19,4,False,wifi,355.0,1,33.7,False,False,browse,True,0.6389
sess_01812,usr_1746,organic,15,5,True,wifi,130.8,2,3.3,False,True,act,False,0.3319
sess_01813,usr_0683,organic,21,2,False,wifi,117.4,2,7.7,False,True,act,True,0.8574
sess_01814,usr_1819,organic,19,4,False,cellular,351.7,2,13.1,False,False,browse,False,0.2406
sess_01815,usr_1440,push_notification,15,2,False,cellular,317.4,3,31.5,False,False,browse,False,0.4489
sess_01816,usr_1832,organic,20,3,False,wifi,98.4,2,8.8,False,True,act,False,0.3645
sess_01817,usr_0174,organic,22,0,False,wifi,239.9,4,4.1,False,False,browse,False,0.5392
sess_01818,usr_1445,organic,20,6,True,wifi,251.8,2,37.3,True,True,browse,True,0.5763
sess_01819,usr_1782,organic,22,6,True,cellular,129.2,2,24.5,True,False,act,False,0.447
sess_01820,usr_1125,push_notification,17,2,False,wifi,176.7,2,14.3,False,False,act,True,0.8513
sess_01821,usr_0235,widget,22,2,False,cellular,235.9,1,11.1,False,False,browse,True,0.6115
sess_01822,usr_0308,widget,9,0,False,wifi,255.9,1,22.3,True,False,browse,False,0.3024
sess_01823,usr_1664,organic,12,1,False,wifi,414.6,2,5.0,True,False,browse,True,0.7827
sess_01824,usr_1489,organic,21,1,False,wifi,432.3,1,117.7,False,False,browse,False,0.2806
sess_01825,usr_2102,organic,3,6,True,cellular,171.9,1,1.9,True,False,browse,False,0.3428
sess_01826,usr_0656,push_notification,21,0,False,cellular,282.1,1,7.7,False,False,browse,False,0.3676
sess_01827,usr_0128,widget,8,5,True,cellular,169.4,5,0.8,False,False,act,True,0.8072
sess_01828,usr_0585,organic,11,3,False,wifi,356.0,2,3.3,False,False,browse,False,0.4506
sess_01829,usr_2489,push_notification,18,0,False,wifi,108.1,2,65.4,True,False,act,False,0.4899
sess_01830,usr_1795,widget,11,1,False,wifi,127.2,1,15.4,False,False,act,True,0.7707
sess_01831,usr_0143,organic,6,5,True,wifi,279.8,5,48.1,False,False,browse,False,0.4729
sess_01832,usr_0518,organic,8,3,False,cellular,226.0,2,4.3,True,False,browse,False,0.4304
sess_01833,usr_0276,organic,8,0,False,wifi,230.3,1,48.6,True,False,browse,True,0.5355
sess_01834,usr_0967,push_notification,4,6,True,cellular,326.9,3,15.2,True,False,browse,True,0.8353
sess_01835,usr_1501,organic,3,6,True,wifi,444.7,1,14.2,False,False,browse,False,0.3119
sess_01836,usr_1484,widget,19,1,False,wifi,107.3,2,10.0,True,True,act,False,0.302
sess_01837,usr_1569,push_notification,13,1,False,wifi,127.9,4,83.6,False,True,act,True,0.8211
sess_01838,usr_2324,push_notification,9,0,False,wifi,118.8,2,11.0,False,False,act,True,0.8681
sess_01839,usr_0133,push_notification,5,4,False,wifi,120.3,3,16.5,True,False,act,False,0.372
sess_01840,usr_2479,organic,13,4,False,wifi,309.5,1,79.5,False,False,browse,False,0.3768
sess_01841,usr_0629,widget,6,6,True,cellular,23.1,2,15.5,False,False,act,False,0.5194
sess_01842,usr_1843,widget,17,1,False,cellular,387.5,2,47.6,False,False,browse,False,0.5267
sess_01843,usr_1520,push_notification,9,3,False,wifi,132.7,2,4.0,True,False,act,True,0.7722
sess_01844,usr_1524,push_notification,10,5,True,cellular,218.0,2,21.3,False,False,browse,False,0.3802
sess_01845,usr_1819,organic,8,6,True,wifi,289.6,1,12.4,True,False,browse,False,0.4851
sess_01846,usr_0315,push_notification,12,2,False,wifi,132.3,2,14.3,False,False,act,True,0.7691
sess_01847,usr_2351,widget,10,6,True,wifi,216.4,2,8.7,True,False,browse,True,0.8296
sess_01848,usr_0564,push_notification,16,4,False,wifi,202.4,1,15.0,False,False,browse,True,0.5702
sess_01849,usr_2169,organic,19,6,True,cellular,180.0,1,1.4,False,False,browse,False,0.3113
sess_01850,usr_1504,push_notification,9,2,False,cellular,295.2,4,113.6,True,False,browse,False,0.5211
sess_01851,usr_1631,push_notification,11,5,True,wifi,52.1,2,27.5,True,False,act,True,0.7611
sess_01852,usr_1288,organic,18,4,False,wifi,234.0,1,86.0,True,False,browse,False,0.3753
sess_01853,usr_1142,organic,18,6,True,cellular,176.5,1,15.0,False,False,browse,False,0.2659
sess_01854,usr_1023,push_notification,10,6,True,cellular,145.0,2,6.3,False,False,act,True,0.8558
sess_01855,usr_0465,push_notification,7,5,True,cellular,48.4,4,7.7,False,False,act,True,0.65
sess_01856,usr_0107,push_notification,12,1,False,wifi,76.2,4,19.2,False,False,act,False,0.2787
sess_01857,usr_0763,widget,22,5,True,wifi,231.9,1,4.3,True,False,browse,False,0.323
sess_01858,usr_2045,widget,18,3,False,wifi,144.2,2,12.6,True,False,browse,False,0.2967
sess_01859,usr_2121,organic,15,5,True,wifi,283.5,2,4.8,True,True,browse,False,0.3052
sess_01860,usr_1586,push_notification,20,5,True,cellular,113.1,1,4.6,True,False,act,True,0.8728
sess_01861,usr_2301,widget,14,0,False,wifi,267.6,2,12.5,False,False,browse,True,0.89
sess_01862,usr_0483,widget,18,0,False,wifi,427.2,1,4.5,False,False,browse,True,0.6167
sess_01863,usr_1073,push_notification,14,5,True,wifi,127.4,2,16.6,False,False,act,True,0.8311
sess_01864,usr_1067,push_notification,23,1,False,cellular,45.6,1,6.8,True,False,act,True,0.7595
sess_01865,usr_1828,widget,10,4,False,wifi,218.5,1,3.7,True,False,browse,False,0.5848
sess_01866,usr_0879,push_notification,18,5,True,cellular,105.9,3,8.7,False,False,act,True,0.8567
sess_01867,usr_1170,organic,15,1,False,wifi,172.4,3,5.1,False,False,browse,False,0.4453
sess_01868,usr_2012,organic,17,1,False,cellular,222.6,1,7.9,True,False,browse,False,0.4867
sess_01869,usr_0820,push_notification,17,1,False,wifi,104.0,3,20.7,True,True,act,True,0.7551
sess_01870,usr_0503,push_notification,20,3,False,wifi,208.4,1,25.1,True,False,act,True,0.7931
sess_01871,usr_0556,organic,11,4,False,wifi,121.2,5,9.9,False,False,browse,True,0.6435
sess_01872,usr_0304,push_notification,17,6,True,wifi,214.7,2,16.7,True,False,act,True,0.6076
sess_01873,usr_1852,push_notification,11,0,False,cellular,359.5,2,13.3,False,False,browse,False,0.3405
sess_01874,usr_0708,widget,19,2,False,wifi,156.6,3,9.5,True,False,act,True,0.8254
sess_01875,usr_1824,organic,9,1,False,wifi,339.0,2,5.2,False,False,browse,False,0.3137
sess_01876,usr_0360,organic,9,1,False,wifi,122.5,2,125.0,True,False,act,False,0.5289
sess_01877,usr_1310,widget,11,3,False,wifi,147.2,5,6.1,False,False,act,True,0.7766
sess_01878,usr_1424,organic,3,3,False,cellular,221.4,2,15.5,False,True,act,True,0.7882
sess_01879,usr_0266,widget,16,3,False,cellular,274.5,2,27.4,True,False,browse,True,0.7487
sess_01880,usr_2253,widget,14,5,True,wifi,120.8,2,15.0,True,True,act,True,0.5961
sess_01881,usr_2221,push_notification,19,2,False,wifi,152.8,2,4.3,False,False,act,True,0.6258
sess_01882,usr_1190,organic,19,6,True,wifi,234.7,1,12.0,True,False,browse,False,0.3169
sess_01883,usr_1229,push_notification,23,4,False,wifi,391.0,1,48.7,False,False,browse,False,0.268
sess_01884,usr_0646,push_notification,20,1,False,wifi,128.7,2,21.1,False,True,act,True,0.7732
sess_01885,usr_0714,push_notification,8,0,False,wifi,162.8,3,36.8,False,False,act,True,0.5337
sess_01886,usr_1481,push_notification,19,3,False,wifi,74.8,3,2.8,False,False,act,True,0.6333
sess_01887,usr_2084,widget,14,3,False,cellular,306.7,1,5.0,False,False,browse,True,0.8454
sess_01888,usr_0919,widget,8,6,True,wifi,95.0,5,3.4,False,False,act,False,0.4027
sess_01889,usr_0498,organic,8,1,False,wifi,163.8,3,4.7,False,False,act,True,0.8184
sess_01890,usr_0824,push_notification,11,1,False,cellular,90.7,2,16.4,False,True,act,False,0.35
sess_01891,usr_0569,widget,18,3,False,wifi,329.4,1,4.4,False,False,browse,False,0.255
sess_01892,usr_0970,organic,8,2,False,wifi,278.4,1,9.0,True,False,browse,False,0.3776
sess_01893,usr_2024,push_notification,20,5,True,wifi,153.5,1,22.2,True,False,act,True,0.6884
sess_01894,usr_0108,push_notification,12,6,True,wifi,105.2,5,4.1,False,False,act,False,0.5246
sess_01895,usr_1479,push_notification,12,3,False,cellular,394.3,1,14.6,False,False,browse,False,0.5662
sess_01896,usr_2270,organic,12,4,False,wifi,326.6,3,15.7,False,False,browse,False,0.4611
sess_01897,usr_2345,organic,17,2,False,wifi,285.7,3,10.6,False,False,browse,False,0.5024
sess_01898,usr_1512,organic,7,6,True,cellular,66.9,2,5.6,True,False,browse,False,0.4187
sess_01899,usr_1915,organic,18,5,True,wifi,176.8,1,14.6,False,False,browse,False,0.5403
sess_01900,usr_2260,push_notification,7,6,True,wifi,224.9,3,13.5,False,True,browse,True,0.6371
sess_01901,usr_0532,widget,7,5,True,wifi,342.4,2,28.9,False,False,browse,True,0.8724
sess_01902,usr_0354,push_notification,13,0,False,wifi,162.9,2,29.6,False,False,act,True,0.6674
sess_01903,usr_0270,organic,16,1,False,wifi,317.9,3,7.1,False,False,browse,True,0.7706
sess_01904,usr_1267,push_notification,16,2,False,wifi,70.4,3,23.7,True,False,act,True,0.8918
sess_01905,usr_1631,push_notification,11,2,False,wifi,138.7,3,1.7,False,True,act,True,0.8704
sess_01906,usr_1961,organic,22,4,False,wifi,282.1,3,0.7,True,False,browse,False,0.3453
sess_01907,usr_2154,organic,7,0,False,wifi,233.7,1,8.3,False,False,browse,False,0.2699
sess_01908,usr_1683,widget,14,3,False,wifi,333.9,1,21.9,True,False,browse,False,0.4843
sess_01909,usr_1678,organic,21,4,False,wifi,101.7,3,7.9,False,False,act,True,0.5712
sess_01910,usr_2355,widget,18,5,True,wifi,158.3,3,22.6,False,False,act,True,0.7877
sess_01911,usr_0303,push_notification,18,1,False,cellular,95.8,2,16.0,False,True,act,False,0.5645
sess_01912,usr_0514,organic,13,6,True,wifi,301.2,1,3.7,False,False,browse,False,0.3152
sess_01913,usr_1299,widget,1,6,True,cellular,253.2,1,14.9,True,False,browse,False,0.2382
sess_01914,usr_0304,organic,19,1,False,cellular,367.0,3,0.9,True,False,browse,False,0.4988
sess_01915,usr_1844,organic,12,4,False,cellular,318.9,3,19.5,True,False,browse,True,0.8196
sess_01916,usr_1909,push_notification,13,1,False,cellular,74.7,2,8.9,False,True,act,True,0.7953
sess_01917,usr_2120,push_notification,16,6,True,cellular,209.7,3,53.5,False,False,act,True,0.608
sess_01918,usr_1412,organic,13,0,False,cellular,383.3,2,24.4,False,False,browse,False,0.3349
sess_01919,usr_0526,organic,15,5,True,wifi,224.2,1,14.6,False,False,browse,True,0.6685
sess_01920,usr_2259,organic,9,1,False,wifi,110.6,4,12.2,False,False,act,True,0.6466
sess_01921,usr_2408,organic,22,2,False,wifi,199.2,3,10.9,False,False,act,True,0.8247
